"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Euro area","EMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.66182053234938","6.39582518722952","5.75556139765735","5.48722825899839","4.95887296578512","5.26083787477619","5.26175063659142","5.53637190591371","6.94630954746766","5.61058256345804","3.79585678025211","4.90723687180117","6.14880896960565","3.20574815468406","-0.761872399661371","5.01264841736719","3.08700288076231","3.13069466921098","3.85132492693923","2.15167509403238","0.523327585124562","0.714677965684942","1.38801349081386","2.3747789036467","2.30786996988195","2.50484563912354","2.53977834896233","4.30594324211384","4.10306267670535","3.60381036789215","2.67651477811874","1.42196441077044","-0.657283395136133","2.47576168127475","2.47034909525024","1.73509625932743","2.72210665990961","2.96860451566097","2.99419398107386","3.8738276648882","2.15043789148197","1.00686876395721","0.703811475196886","2.27533071608961","1.69733267915599","3.24743341964296","3.0551033688922","0.477536606997703","-4.54260446333645","2.09714250243469","1.63105893153714","-0.859378712695928","-0.296106865042972","0.887767554903334","",
"Eritrea","ERI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4547617958007","21.2214109959263","2.85837881006246","9.25883989518238","7.90868445207794","1.77258259246993","0.0134807225667544","-3.14198674619691","8.75543631332825","3.00542865063503","-2.65551536421624","1.45173436253818","2.5744496012273","-0.969216372826736","1.42682175033872","-9.7830297462648","3.87650192032112","2.19418976921348","8.67980038573106","7.01710885197124","1.33225208526413","1.70344117983308","",
"Spain","ESP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.838674194833","9.95343810301792","9.59649887419755","5.30851024557097","6.25313489898538","7.24606030950767","4.34033841707524","6.59702013758296","8.90701555527089","4.29093292128537","4.64947349963344","8.14974586736932","7.78846525297728","5.61878576935879","0.542203324977336","3.30379152853064","2.83857428454549","1.46300337382246","0.0415465035485028","2.20872813591579","-0.132468628633561","1.24646173684906","1.77011575154209","1.78468752976787","2.32143585780962","3.25332171936259","5.54712262125589","5.09432422891076","4.82703030047954","3.78139344695119","2.54600057934857","0.929215422625518","-1.03149177357655","2.38319532284285","2.75749402775357","2.67463906729668","3.68961399843444","4.30597844697085","4.48490118336595","5.28909317873298","4.00106922543372","2.87976212105769","3.18757147564497","3.16674650061206","3.72310294319958","4.17411911565355","3.76889526311305","1.11597275474762","-3.57381203047768","0.013786543593227","-1.0000804875138","-2.62030851235816","-1.67197184815122","1.36077061211743","",
"Estonia","EST","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.32388727876597","11.7985954823788","4.11732405574277","-0.856495096398191","10.5680819364531","6.32867264287459","6.07641942043406","7.41621054210093","6.2947270289115","9.37373678411686","10.2718652308439","7.74820306228075","-5.41946351118037","-14.7244023904974","2.46277332627901","7.58312514819815","5.1825781406402","1.56779582149269","2.90653716670559","",
"Ethiopia","ETH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","0.916013858082394","8.23500571846454","-2.84802145264014","-11.1443529776382","9.66161235926681","13.8593303966529","0.50367487907512","-0.361044180382436","2.72645178301008","-7.13747970825787","-8.67248012819739","13.1428339596481","3.18996457013017","6.12751141238456","12.4261737798185","3.13390686700433","-3.45813914838983","5.16214582423662","6.07321749231049","8.30130632157497","1.51472569321093","-2.16135972141942","13.5726031535762","11.8187659353249","10.8347270718859","11.4561669954333","10.7885216814493","8.80255320238865","12.5505383420509","11.1782962356071","8.64781163539097","10.5822700402272","10.2791870240632","",
"European Union","EUU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.43934871039598","4.86643359334356","5.09274736821568","5.54064778930412","4.32020825871933","4.20163974000425","4.36762299124889","5.01723446224315","5.63009418148366","4.81586075811448","3.62995891751352","4.68837048363756","6.0971196590357","2.11298690892163","-0.80160606931652","4.57880754152794","2.83943708132881","3.23602904428364","3.82418120302029","1.37200460947247","0.286612353442479","1.00772810523767","1.88046041362895","2.44956611614091","2.54074569928116","2.67416884153849","3.01850483726315","4.45327620400715","3.69636746058262","2.92882267484242","1.44650902918357","1.090099491045","-0.0898896843891066","2.87783185853199","3.04327177604003","2.01791237748883","2.80380088795317","3.03528967117661","3.02225735097967","3.88848096837459","2.23562049070078","1.35046085864417","1.33154680822851","2.52689944829589","2.09624885098062","3.34481800446864","3.08312048896846","0.450056751048805","-4.39131999732058","2.09405321364871","1.78821607958541","-0.435807259694613","0.242754987936692","1.39506557599188","",
"Fragile and conflict affected situations","FCS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12.7061947775269","4.66067988455536","4.3659501113257","3.98126010599556","4.32890957783052","7.3090774573315","7.16942311097806","10.6478944114723","4.96876172713658","1.63934539625991","2.59487260113997","-0.00789438216607152","-2.45783004343761","11.232371772367","6.15190005068133","5.59566696158554","5.28485933395049","4.85021843184745","3.57595304527662","5.11294334843883","-9.37136101059004","14.0024962392362","2.08881707195658","-0.940974691529192","",
"Finland","FIN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","7.60467047924432","2.98194553610325","3.2850996357034","5.23868659789348","5.30285780228266","2.37282301528174","2.16882888287419","2.30328998355667","9.59328778480032","5.33390779168666","2.35692031222435","7.7354855177018","6.98382797549191","3.23653361293866","1.80489770440417","0.344382966187197","0.239510404024657","2.91970808964352","7.12192639417022","5.38904742478113","1.29477446734987","3.08735421419586","3.12105731245734","3.2141281238718","3.53669319186561","2.72613808053603","3.55909597500595","5.20985868280377","5.08770164671162","0.675783493968225","-5.91442587353288","-3.32462938005391","-0.734493304174322","3.93926094970595","4.20713067270178","3.65883306320907","6.25180784114451","5.42851256695509","4.44413427315236","5.63484745219101","2.5807920754502","1.6803250889493","1.99398408693965","3.92605717547447","2.77995503098056","4.05519744386183","5.18480080885459","0.720668487409924","-8.26903655827105","2.99233750220186","2.57081774452163","-1.42618935959564","-1.12119594233849","-0.404700297243537","",
"Fiji","FJI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.51758034078145","3.60610369977645","6.35877067834782","4.87728137027364","-2.70026867716186","0","13.3518327542356","7.91622229550441","2.59641096296272","12.702706259008","6.88898741075306","7.48527887500541","11.6128680845283","2.60115104038272","0.530209853616981","2.73616302248494","5.90401148298287","1.86340080084368","12.2248208658616","-1.6034563001634","6.32998959413804","-5.97848593191733","-3.96012186677478","8.39302457430249","-4.61347578602859","7.74990670071477","-6.61502000913885","0.955756561022199","7.43863288165463","5.80000042014193","-2.70000123887006","6.10000070704054","2.13003113453121","5.09999989655607","2.49999936907513","4.80000001969718","-2.20000010337255","1.30000233736465","8.79999867201795","-1.69999924586102","1.99999884701114","3.20000059127634","0.999998967861487","5.30000099480719","0.699999968310735","1.85248246981142","-0.850653611349145","1.03279428455407","-1.3860375032742","2.95467315574027","-3.05027611244088","1.63499038607291","5.35139305414877","6.94457631346839","",
"France","FRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.50627243711742","6.67217462633565","5.34717376737879","6.51833830272174","4.77803517697649","5.21400805193714","4.68815882065179","4.25902468977274","6.99053053392915","5.72711837638823","5.34571156012025","4.54157892774722","6.31045065937808","4.29124362529905","-0.980059533999651","4.31424610713003","3.45136894591616","3.97880585334404","3.5591123229852","1.58809881704131","1.07783431903292","2.50853125433588","1.25629647397459","1.52446943066113","1.62324458918471","2.35124228874039","2.57740218370139","4.7338724668561","4.35323114095763","2.91400970050218","1.03910533058813","1.59967121382168","-0.612652833443249","2.3453855933703","2.08508453656513","1.3880040284493","2.33739765572744","3.55613623578574","3.40709914884665","3.87516225904459","1.95444942459253","1.11845689155015","0.819531669596628","2.78642411077925","1.60771381415587","2.37494689958575","2.36149887323958","0.195294765594184","-2.94134105462597","1.96565737478667","2.07922917455807","0.18269303354748","0.656485763257052","0.179566376852165","",
"Faeroe Islands","FRO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19976004799041","2.54890337877889","3.52601156069363","3.74092685650476","7.42734122712594","4.00801603206413","8.14065510597301","-0.534521158129181","7.08401253918495","-3.11155217536403","-6.06573856938695","2.95572251939458","1.38375070350183","4.56320950034359","1.74719333388906","0.599899533999974","1.82586141370069","-3.23126222165132","2.16055631225652","-0.163398425752789","-2.05967685100187","-2.55964417210218","0.961955354052861","2.5305788185082","2.05056715082317","0.564168715472675","-3.56151883490419","-3.40289805723164","",
"Gabon","GAB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","14.7668431865641","7.4492116062217","6.09243527691672","4.55445364380462","8.33333565718877","4.50800457013843","4.11515284822339","2.50880088353919","8.08291043542756","8.6793421725822","10.258730908737","11.3369706842954","10.1824336180502","39.4870951832977","19.1901149086621","35.6253379683278","-12.5820911674746","-24.0492060699649","0.474405277651542","2.55293715846999","5.09532928149179","-3.09752039927098","5.60824068018326","7.50890230685857","-2.33294933035718","-0.803597736833666","-17.1460422147898","12.8453532510844","8.54530999001301","5.19223727572333","6.11250348092469","-3.09014565017716","3.9465550064314","3.71275484078126","4.97384776438068","3.62504902162655","5.73836739406542","3.47783358811971","-8.93262280377787","-1.88296639629203","2.1352334211979","-0.249033168543434","2.2473300115045","0.689543058464849","3.90070546559829","-3.63463743421055","6.48662008876767","-3.03019169658215","-1.1958595350809","9.13559174922239","7.09175334078003","5.25107692053524","5.63841404825614","4.31487712607701","",
"United Kingdom","GBR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.57356996313516","1.32799317852373","3.95624116673754","5.03828244878241","2.78897682833296","2.04931117754346","2.31096510055488","3.98473799467666","2.05244565108865","2.66816806505446","3.48178576477576","4.22747072174639","6.53822915367329","-2.51978197393599","-1.54943324619776","3.02832985248089","2.59626585624979","4.13061649563096","3.67657255637364","-2.16938877508191","-0.847286499980555","2.0755323287696","4.20223991799928","2.2580580016504","3.54513913919978","3.16047347731134","5.54618554268427","5.93406729787469","2.51793306283371","0.537079782513047","-1.23631875980354","0.446953446342093","2.64559688148331","4.02496314033904","4.91950963913284","2.66781264553228","3.09896056088834","3.37646816739934","3.11274403207263","3.79884463004639","2.75803547041311","2.49391426618671","3.33666457132125","2.48845812089019","2.99635826433185","2.66182255294851","2.58603658251553","-0.466876766010373","-4.19194485998287","1.54017665028898","1.97239856307874","1.17905612305687","2.15990387108103","2.94025323447028","",
"Georgia","GEO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","7.53563129431613","6.24999954351644","4.45633481389535","4.77814972509441","12.0521162460367","2.47093612493651","2.83687380741323","6.48276154621419","8.80829341015141","7.38094530055096","6.09756423426705","6.89655016091241","7.42912769196195","7.37034607195659","4.57626627457812","5.26742365594126","2.00153854146565","4.30188684407248","5.42692297056479","4.94165541968421","-8.17527589257115","1.28204284826001","5.55555807916292","-7.19520189572221","-14.7882259000602","-21.1000005652982","-44.8999999083819","-29.3000014703289","-10.3999932773973","2.59999522220717","11.2000026905484","10.5190406535867","3.10490342440086","2.86925646115863","1.83834178668729","4.80545213578863","5.47383808471547","11.0581021189279","5.85732977251543","9.59964080415958","9.38327629663172","12.3439998799117","2.31404742935959","-3.77577455717272","6.25302862624761","7.19999906329845","6.18211732809738","3.31993079491082","4.76644243509141","",
"Ghana","GHA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.42967401166976","4.10915860618155","4.40597420050632","2.20932750489335","1.3689988695421","-4.25829037246163","3.07536405190962","0.368860328892268","6.00617496364481","9.72347258685924","5.21612455713642","-2.48765540028005","2.88458419468979","6.85251683167118","-12.4316290218359","-3.53018280567609","2.27410724354553","8.47593559942372","-2.51494141829355","0.471695942557915","-3.5030669467392","-6.92365040980285","-4.56373750589822","8.64756945830392","5.09161727297338","5.19916067889021","4.79489887802549","5.62816876533626","5.08587270029999","3.32881788322055","5.28182629016473","3.87941925324962","4.85000056385225","3.29999959123657","4.11241903993425","4.60246104528616","4.1963575760962","4.70039077886524","4.39999685991612","3.70000011463813","4","4.49999969929409","5.19999998393914","5.59999998982201","5.90000395288151","6.39991241856389","4.3468191531195","9.14979909377527","4.84575613200906","7.89974029268168","14.0460026323343","9.29251186911659","7.31252502101229","3.98586562415207","",
"Guinea","GIN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29993884547572","6.30811669713411","4.00347601281301","4.32406275371793","2.61342300487746","3.27094730038291","5.0441445419216","3.97009910582476","4.60767320217839","4.46157508489044","5.18160345895811","3.64412124228606","3.81200403453205","2.50306056147113","3.65834647102447","5.16460946578104","1.24860125990523","2.34011731265396","2.99727256148894","2.49672856894072","1.75768235072189","4.93693270868818","-0.280192286320428","1.93621742315426","3.90876144969184","3.94411198887266","2.29999923829236","0.39999860108793","",
"Gambia, The","GMB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","0","9.57614346404307","2.43552288196153","6.15384657359903","-0.06587703327898","0.24170478020315","9.25032925121056","5.87879361713712","12.3934290841749","7.3512257338439","3.43957605817096","6.31644631458646","-1.32818316559793","6.27007960788131","3.32189401012974","-0.764582638694193","10.8832277690976","3.53525730453997","-0.812264660968339","4.09107073826118","2.45433259611127","4.47682692387713","5.8957218716149","3.55887936867589","3.10703925567447","3.37868893949896","3.01210106430145","0.154346247509338","0.881848176099027","2.22354559172069","4.89999909182424","3.49999851271944","6.39999931629715","5.50000017414997","5.80000023581577","-3.25000030726741","6.8699998028644","7.05000005510425","-0.941676149617649","1.12409961936244","3.63102583200823","5.73464197523039","6.44969584328621","6.52463270358541","-4.32866900963977","5.8622304744346","4.78090761725103","","",
"Guinea-Bissau","GNB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","-3.91096745821267","6.37486089357317","1.10989279010001","4.55924104848333","7.84558431974445","4.94345530501938","-7.17006997106591","13.1260433806219","1.99414436253613","-15.9526514985298","18.1675281526385","4.20008213479524","-3.398287429235","9.10922298643517","4.16649289698363","-0.793847626188452","2.90000000744668","4.59999998835048","6.10000002147288","6.09999998640174","5.10000002278478","1.09999997118952","2.09999999968258","3.20000002044955","4.40000000803329","11.5999999962809","6.5","-28.0999797293575","1.02553740859297","5.42698736686771","2.18890681470731","-0.985177524991386","0.568510176088452","2.76140199048032","4.26542519504669","2.30975012438857","3.2046686856374","3.20491048342926","3.31440769675497","4.4320216722531","9.02865559427109","-2.23331753888961","0.328690420027684","2.54028629573099","",
"Equatorial Guinea","GNQ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.76942050325529","2.20167594639966","5.00438719578943","1.01138167069763","12.9051788682023","-2.33055635691811","4.43673736220593","2.6552621818323","-1.22917807948404","-1.7585640840493","-1.02223891848911","34.7453200367157","11.0332130368202","16.6688355486639","17.486263747653","66.5799972564751","149.972963478158","23.7744823314965","25.6640154420924","18.2137799548991","63.379875425727","19.4628340334871","13.9552503188635","37.9987268559979","16.748700605341","7.70491760585084","12.2521709083931","9.9083756130895","-4.53471895687936","-3.82502188245593","1.9390840675846","5.76049870840316","-6.51292304554302","-0.304094543704878","",
"Greece","GRC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.1495373965282","1.53351890576288","10.1360552608133","8.25834025172408","9.39266084981354","6.09884653317354","5.48143716600462","6.66410925198274","9.89973017189723","7.95448744008111","7.84117705938125","10.1601510884118","8.09237871901476","-6.43824063075013","6.36680865727517","6.85189798536652","2.94100177052327","7.2468632926069","3.28208024811228","0.677131021885643","-1.55372120767568","-1.13264754796674","-1.07862236530713","2.01058044685803","2.50955654566141","0.51766006256031","-2.25886346463274","4.28786160875427","3.80000001085001","0","3.1000000320285","0.700000005134257","-1.59999999690214","2.00000000131175","2.09971973512721","2.86212892093837","4.48419912038706","3.89490479985182","3.07259665924884","4.20515537354547","3.8433329371917","3.92287184229497","5.79453126444159","5.06099256477832","0.599142055474161","5.6524337201578","3.27374685710487","-0.335172557312063","-4.3007336666282","-5.4790371077553","-9.13249415322949","-7.30049393532073","-3.19823963560829","0.653982658187189","",
"Grenada","GRD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","5.4147195828801","6.01188613544056","-0.445671335000952","0.852286352582695","4.92545778309047","2.92610076397899","4.78473054860677","8.0814640694187","8.24959119982162","11.1497952297659","3.42821065608227","6.0720430950544","5.1992453098469","2.29690155125093","-0.296422602933106","-2.63966495357677","2.75340626120759","2.50394006493826","4.0574093889304","4.60884893914371","6.54190596340374","10.0724986270873","1.87290128238165","-2.02390004072058","3.43732352954147","9.46397343076488","-0.647450316084857","13.2730638678244","-4.01770878362142","6.15058324496289","0.949050949050957","-6.61390991130281","-0.511266937503308","0.764824540744357","-1.1552953072074","2.35230195495448","5.68482121756995","",
"Greenland","GRL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","13.0608542887359","6.17727318561474","6.80600841497684","5.70625325642678","0.646239391296305","5.95920960958007","8.8223146507293","6.01671712240875","4.86059868733074","8.67600542250347","0.665280665280108","-4.41966129698503","3.45721694036368","-5.17961570593141","3.65638766519763","7.09732256693665","5.5158730158722","5.60361037984296","6.65954415954344","-11.7195325542566","-0.113464447806848","-5.11170011359351","-5.02793296089247","5.92436974789862","3.72867909559666","1.52963671128134","1.46892655367242","7.75798069784676","1.37788494660722","7.10159700985361","1.26903553299516","-0.971177944862461","-0.379626700411592","2.66751349634775","1.97958552428175","4.46898089171921","5.51305977922158","0.345909084286717","-5.4119862937394","","","","","","",
"Guatemala","GTM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.29851834779807","3.5365012636245","9.54104392925011","4.63299243243232","4.36176931519063","5.51210398919251","4.11217561720534","8.76603505444476","4.73690901530277","5.70788359899647","5.58375454974713","7.33305162065273","6.78283433174826","6.37502990400043","1.94999082564485","7.38726562260084","7.80922068503924","4.99668982071626","4.71345608734441","3.7599781639406","0.646858610643861","-3.53008900864899","-2.57209144434026","0.496697748587692","-0.609338953787756","0.143049598150171","3.54398330476839","3.89238706043788","3.94258951867776","3.10256318046595","3.65824874652687","4.83833880797719","3.92713199159111","4.03374147730634","4.94854750696526","2.95777989859651","4.3640899320559","4.99352782331637","3.84706216076695","3.60886874513247","2.33257631854922","3.86662422580339","2.53079034427716","3.15208189033464","3.26011059925256","5.37977689572502","6.30405662844164","3.28107988988668","0.526043033856809","2.86948749178579","4.16204914263771","2.96985720433338","3.69758564978211","4.24977352466523","",
"Guam","GUM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.68952430926943","1.1049258108433","-12.2786572606378","11.360282379526","10.5410187614938","5.23327389449584","4.31362182976147","1.02482755267542","6.99438665728482","4.25545689295295","3.11285084503756","-3.317670935856","1.24471935300427","7.70283994989744","8.48302151254319","1.53691327836607","-2.63867965999412","-1.80618877236508","-1.83569626069435","1.73388972678336","1.49616591984407","-13.1901344883581","-6.79238668930527","-5.02873786388662","2.39966745782829","-0.900602236003493","0.899396594705109","-3.69353310071638","-4.94441308773145","-3.03808490279708","5.98460995672794","7.83144668568958","8.21383799376081","8.52330935250967","4.98631361408791","7.88346672571205","6.22694835803834","-1.70856712843263","2.96988097784725","-1.37672751529253","2.24999929681024","1.05100076834334","-1.00525524951213","3.29392479101453","-1.95691115555377","5.12960935489706","7.02031345100424","1.97664705777827","3.31862417043105","4.37086941707123","5.43712605818867","4.81645891708612","5.22162589023263","","",
"High income","HIC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.63196634435124","5.74523612589006","5.11295965391045","6.48699418425123","5.549491587028","5.92017238146141","4.41937291890736","6.01454346273486","5.67055978719941","3.38871822956683","3.86286295195785","5.47144799592729","6.27695814622651","1.14904728511875","0.184893567075378","4.94533957842154","3.95133496925919","4.24682424286243","4.08973840784093","1.30286166302238","1.90087995843085","0.0808993233596595","2.85597675897876","4.57370433065655","3.67398997756001","3.17548383353532","3.49145163428877","4.81771653623542","3.84284222797228","2.908612265036","1.29631136716939","1.68276631476854","1.1360763002701","2.85995790001807","2.79370076095522","2.82867810924232","3.45300442179872","2.49385445103876","3.34074496615091","4.0479187877992","1.5483252543242","1.56639352246106","2.2069381641378","3.4362962679775","2.85584737306908","3.22458965984644","2.88045174358776","0.461653726648763","-3.47418345481007","3.02101959516389","1.91478430167471","1.36975078899724","1.46770392182782","1.72754659813086","",
"Hong Kong SAR, China","HKG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","1.79449802645154","1.6033164849967","3.39736782829743","11.3435492705273","9.20682657961083","7.29323962550998","10.6117639200981","12.2799223635972","2.4150952093761","0.492108263818054","16.1641534786503","11.7258464079273","8.26093333448365","11.5567704265685","10.108322161395","9.26079312112213","2.94978652990858","5.97701326217108","9.97380327785579","0.757022126689449","11.0560267199319","13.3984856436899","8.51167005334177","2.27708940864686","3.83041182286321","5.70192707986648","6.23498383510849","6.20110255665749","6.03598336493087","2.37382979122039","4.25847136355793","5.0996474181614","-5.88264300587119","2.50667166936238","7.6634859133159","0.560802765728539","1.65665505985264","3.05632830137237","8.70009521248375","7.38814313185858","7.03258332311168","6.4647487078356","2.12786418562463","-2.45911374959339","6.76761055879329","4.81467572425889","1.70030266269652","3.07217404086433","2.50123909363809","",
"Honduras","HND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.85565932082041","5.7648460405449","3.58043670755038","5.41664557116322","9.03715648855948","5.37384227069566","5.9775428581696","6.59818324459849","0.655438846570291","3.62672094031046","3.99500360693281","5.76230488242371","7.86985250325137","-1.22764173123554","2.13068176281656","10.5006930565194","10.3838890902115","10.0057012930525","4.66442081971717","0.66848079599346","2.53320223011325","-1.39121643165811","-0.924352308595076","4.34569119367841","4.1882336954387","0.722676853616576","6.03139002040311","4.60985268581418","4.32585275948789","0.0968803963075118","3.25203381900521","5.62429581316989","6.23003203560266","-1.30325718087572","4.06297611643527","3.59524972372158","4.9937186080496","2.90158541571776","-1.88953489319411","5.74814817447076","2.72319327321382","3.75433786119939","4.54703805165396","6.23230296069099","6.05059922215976","6.56724355177587","6.18832716678008","4.23160011009342","-2.43162787988014","3.73114034433009","3.83569066207508","4.12868774866939","2.79155975746801","3.08521496129973","",
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","0.134433960010341","7.213224674259","3.55527032543397","3.65624447226895","4.06519798901677","3.15723012606091","2.07092469385724","3.30787778346287","4.69574765576573","4.17090409550451","4.18392637630087","1.96118217155075","3.03628390522275","5.62846696054831","2.31942756967017","3.86654403040477","3.94145367902215","2.50979335146901","0.0352206290861403","-0.489935522858005","4.22897272571261","1.39779187966897","0.587977496219324","1.25866769295935","1.86222913035559","3.05527998142914","3.05241619899117","0.964554653690072","1.88177991528269","-1.14994429541254","0.58165294011674","-0.990036088347722","0.283585485048633","0.320852520763367","4.71493146130837","5.58323605699552","4.30224330040305","3.6726029577095","3.052130176048","2.59437840535854","4.24017327077162","3.50819079299632","4.45193539697711","5.4975054894349","6.10931807648389","5.91987847997997","6.40804125091343","5.84530718132308","4.21698152022248","5.65878162476068","4.61016741883866","5.55945739333667","5.60383316412729","5.78815733599825","",
"Croatia","HRV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87369825272273","6.6454741071244","1.86188090885184","-0.935499992072494","3.76749617151033","3.43440436548457","5.24647452940856","5.55790703543624","4.08281068785415","4.16384089738375","4.78512087802355","5.1500049796031","2.05336549993108","-7.38378299987839","-1.7012497631566","-0.281262662136228","-2.18742917222276","-1.06392109616958","-0.360434269363935","",
"Haiti","HTI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69652290467555","0.875239923224555","-1.04269731334198","-0.261498231041372","0.362430598396074","-3.51133307721861","1.79168657429527","2.25299225533911","3.34327901461251","0.843944329286344","3.08324768756422","-5.49779233727389","5.52373775433308","2.88509605084626","4.24793503158185","2.74985018975964","",
"Hungary","HUN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.0641803453415","-0.576108517134102","2.94715455666218","1.48952547536065","0.0432375253379007","3.42501168371625","4.20982270633414","3.24416285789407","4.22741024770275","3.84914160566605","4.48083868501305","3.84390361746168","4.93771437534936","4.35462358103121","3.80635997718166","0.42581997013788","0.839345785330963","-6.55907806016953","0.743197936382074","1.75750167300053","-1.68889510283377","1.88976802221465","3.67222001972591","",
"Indonesia","IDN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.10491536970619","1.90966022522406","-2.25303656339437","3.45146579594365","0.947080215354234","2.85042825932244","1.1249969206026","12.0341784547595","7.47738592890043","8.1520959688881","6.99736403962214","7.88269775242935","9.7761638793003","8.25687602769311","6.18342895248323","5.9881464591719","8.63646515619783","9.20555751020397","7.09262217539246","8.72499892847533","8.14819099666488","1.10407370069908","8.44990771988539","7.17215198260404","3.47753879445149","5.96451638125059","5.30000314006259","6.35567874666685","9.08471433619376","9.00157322165104","8.92779614533879","7.22050160358023","7.25407541210932","7.54006667940328","8.39635804474467","7.64278628425994","4.69987254233793","-13.12672393471","0.791129835608501","4.920064597322","3.6434664472154","4.49947539085692","4.7803691216759","5.03087394501776","5.6925713038347","5.50095178520269","6.34502222667253","6.0137036000902","4.62887118256319","6.22385418062284","6.1697842077098","6.03005065305615","5.57921116782603","5.02466495739111","",
"Isle of Man","IMN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","0.418923061203628","19.1055383363076","9.8963467258971","11.8293565290881","6.84521316319966","4.18697681556883","1.60498788733703","0.787296104334075","2.56827602165819","4.00366463973268","4.28090047386418","7.71599645803758","8.58152817122865","13.5092587362837","13.6932162261738","5.33836427855073","5.37616633442804","5.86897488404246","6.3277788827337","5.2","5.89999999999999","7.70000000000053","7.50000000000202","","","","","","","","",
